"field","journal","year","n_graphs","n_bar_cont","n_informative","policy","policy_year","log_offset","year_centered"
"physiology scie","international journal of psychophysiology",2017,110,34,12,0,0,0.0953101798043249,-0.994935106046114
"physiology scie","international journal of psychophysiology",2018,155,63,23,0,0,0.438254930931155,0.00506489395388598
"physiology scie","international journal of psychophysiology",2019,118,43,20,0,0,0.165514438477573,1.00506489395389
"physiology scie","international journal of psychophysiology",2020,169,67,25,0,0,0.524728528934982,2.00506489395389
"physiology scie","international journal of psychophysiology",2021,134,35,20,0,0,0.29266961396282,3.00506489395389
"physiology scie","international journal of psychophysiology",2022,136,48,28,0,0,0.307484699747961,4.00506489395389
"physiology scie","international journal of psychophysiology",2023,92,27,28,0,0,-0.083381608939051,5.00506489395389
"physiology scie","international journal of psychophysiology",2024,95,39,24,0,0,-0.0512932943875506,6.00506489395389
"physiology scie","international journal of psychophysiology",2025,106,31,26,0,0,0.0582689081239758,7.00506489395389
"physiology scie","journal of applied physiology",2010,394,220,64,1,1,1.37118072330984,-7.99493510604611
"physiology scie","journal of applied physiology",2011,369,221,68,1,2,1.30562645805244,-6.99493510604611
"physiology scie","journal of applied physiology",2012,421,264,82,1,3,1.43746264769429,-5.99493510604611
"physiology scie","journal of applied physiology",2013,361,240,77,1,4,1.28370777234479,-4.99493510604611
"physiology scie","journal of applied physiology",2014,310,177,74,1,5,1.1314021114911,-3.99493510604611
"physiology scie","journal of applied physiology",2015,297,177,59,1,6,1.08856195281461,-2.99493510604611
"physiology scie","journal of applied physiology",2016,257,141,63,1,7,0.943905898907128,-1.99493510604611
"physiology scie","journal of applied physiology",2017,285,167,93,1,8,1.04731899428056,-0.994935106046114
"physiology scie","journal of applied physiology",2018,325,183,101,1,9,1.17865499634165,0.00506489395388598
"physiology scie","journal of applied physiology",2019,315,157,143,1,10,1.14740245283754,1.00506489395389
"physiology scie","journal of applied physiology",2020,285,113,162,1,11,1.04731899428056,2.00506489395389
"physiology scie","journal of applied physiology",2021,323,77,185,1,12,1.17248213723457,3.00506489395389
"physiology scie","journal of applied physiology",2022,230,38,163,1,13,0.832909122935104,4.00506489395389
"physiology scie","journal of applied physiology",2023,257,39,174,1,14,0.943905898907128,5.00506489395389
"physiology scie","journal of applied physiology",2024,242,46,160,1,15,0.883767540168595,6.00506489395389
"physiology scie","journal of applied physiology",2025,261,38,197,1,16,0.959350221334602,7.00506489395389
"physiology scie","journal of applied physiology",2026,29,7,21,1,17,-1.23787435600162,8.00506489395389
"physiology scie","journal of biological rhythms",2010,41,23,11,0,0,-0.891598119283784,-7.99493510604611
"physiology scie","journal of biological rhythms",2011,48,30,11,0,0,-0.7339691750802,-6.99493510604611
"physiology scie","journal of biological rhythms",2012,43,30,12,0,0,-0.843970070294529,-5.99493510604611
"physiology scie","journal of biological rhythms",2013,36,18,6,0,0,-1.02165124753198,-4.99493510604611
"physiology scie","journal of biological rhythms",2014,35,25,5,0,0,-1.04982212449868,-3.99493510604611
"physiology scie","journal of biological rhythms",2015,29,17,9,0,0,-1.23787435600162,-2.99493510604611
"physiology scie","journal of biological rhythms",2016,37,19,10,0,0,-0.994252273343867,-1.99493510604611
"physiology scie","journal of biological rhythms",2017,46,16,19,0,0,-0.776528789498996,-0.994935106046114
"physiology scie","journal of biological rhythms",2018,42,19,19,0,0,-0.867500567704723,0.00506489395388598
"physiology scie","journal of biological rhythms",2019,43,20,16,0,0,-0.843970070294529,1.00506489395389
"physiology scie","journal of biological rhythms",2020,40,16,19,0,0,-0.916290731874155,2.00506489395389
"physiology scie","journal of biological rhythms",2021,29,10,13,0,0,-1.23787435600162,3.00506489395389
"physiology scie","journal of biological rhythms",2022,38,8,19,0,0,-0.967584026261706,4.00506489395389
"physiology scie","journal of biological rhythms",2023,30,8,14,0,0,-1.20397280432594,5.00506489395389
"physiology scie","journal of biological rhythms",2024,28,7,14,0,0,-1.27296567581289,6.00506489395389
"physiology scie","journal of biological rhythms",2025,37,10,19,0,0,-0.994252273343867,7.00506489395389
"physiology scie","journal of biological rhythms",2026,11,3,6,0,0,-2.20727491318972,8.00506489395389
"physiology scie","journal of electromyography & kinesiology",2010,153,60,27,0,0,0.425267735404344,-7.99493510604611
"physiology scie","journal of electromyography & kinesiology",2011,139,50,19,0,0,0.3293037471426,-6.99493510604611
"physiology scie","journal of electromyography & kinesiology",2012,109,44,13,0,0,0.0861776962410524,-5.99493510604611
"physiology scie","journal of electromyography & kinesiology",2013,194,73,27,0,0,0.662687973075237,-4.99493510604611
"physiology scie","journal of electromyography & kinesiology",2014,120,48,13,0,0,0.182321556793955,-3.99493510604611
"physiology scie","journal of electromyography & kinesiology",2015,124,46,7,0,0,0.215111379616945,-2.99493510604611
"physiology scie","journal of electromyography & kinesiology",2016,123,45,17,0,0,0.207014169384326,-1.99493510604611
"physiology scie","journal of electromyography & kinesiology",2017,83,36,12,0,0,-0.186329578191493,-0.994935106046114
"physiology scie","journal of electromyography & kinesiology",2018,122,47,21,0,0,0.198850858745165,0.00506489395388598
"physiology scie","journal of electromyography & kinesiology",2019,71,24,12,0,0,-0.342490308946776,1.00506489395389
"physiology scie","journal of electromyography & kinesiology",2020,70,18,20,0,0,-0.356674943938732,2.00506489395389
"physiology scie","journal of electromyography & kinesiology",2021,72,23,18,0,0,-0.328504066972036,3.00506489395389
"physiology scie","journal of electromyography & kinesiology",2022,71,22,20,0,0,-0.342490308946776,4.00506489395389
"physiology scie","journal of electromyography & kinesiology",2023,63,11,24,0,0,-0.462035459596559,5.00506489395389
"physiology scie","journal of electromyography & kinesiology",2024,58,14,18,0,0,-0.544727175441672,6.00506489395389
"physiology scie","journal of electromyography & kinesiology",2025,40,12,22,0,0,-0.916290731874155,7.00506489395389
"physiology scie","journal of mammary gland biology & neoplasia",2010,1,1,0,0,0,-4.60517018598809,-7.99493510604611
"physiology scie","journal of mammary gland biology & neoplasia",2011,3,0,0,0,0,-3.50655789731998,-6.99493510604611
"physiology scie","journal of mammary gland biology & neoplasia",2012,3,0,0,0,0,-3.50655789731998,-5.99493510604611
"physiology scie","journal of mammary gland biology & neoplasia",2015,3,2,0,0,0,-3.50655789731998,-2.99493510604611
"physiology scie","journal of mammary gland biology & neoplasia",2016,9,6,2,0,0,-2.40794560865187,-1.99493510604611
"physiology scie","journal of mammary gland biology & neoplasia",2017,13,12,6,0,0,-2.04022082852655,-0.994935106046114
"physiology scie","journal of mammary gland biology & neoplasia",2018,11,10,3,0,0,-2.20727491318972,0.00506489395388598
"physiology scie","journal of mammary gland biology & neoplasia",2019,13,7,9,0,0,-2.04022082852655,1.00506489395389
"physiology scie","journal of mammary gland biology & neoplasia",2020,13,6,10,0,0,-2.04022082852655,2.00506489395389
"physiology scie","journal of mammary gland biology & neoplasia",2021,15,8,10,0,0,-1.89711998488588,3.00506489395389
"physiology scie","journal of mammary gland biology & neoplasia",2022,12,5,9,0,0,-2.12026353620009,4.00506489395389
"physiology scie","journal of mammary gland biology & neoplasia",2023,16,7,12,0,0,-1.83258146374831,5.00506489395389
"physiology scie","journal of mammary gland biology & neoplasia",2024,12,3,8,0,0,-2.12026353620009,6.00506489395389
"physiology scie","journal of mammary gland biology & neoplasia",2025,7,1,4,0,0,-2.65926003693278,7.00506489395389
"physiology scie","journal of neurophysiology",2010,615,347,251,1,1,1.81645208181843,-7.99493510604611
"physiology scie","journal of neurophysiology",2011,526,317,234,1,2,1.66013102674962,-6.99493510604611
"physiology scie","journal of neurophysiology",2012,582,356,241,1,3,1.76130026174335,-5.99493510604611
"physiology scie","journal of neurophysiology",2013,514,298,238,1,4,1.63705307946707,-4.99493510604611
"physiology scie","journal of neurophysiology",2014,484,279,213,1,5,1.57691472072854,-3.99493510604611
"physiology scie","journal of neurophysiology",2015,602,340,264,1,6,1.79508725932073,-2.99493510604611
"physiology scie","journal of neurophysiology",2016,476,268,212,1,7,1.56024766824333,-1.99493510604611
"physiology scie","journal of neurophysiology",2017,418,203,224,1,8,1.43031124653666,-0.994935106046114
"physiology scie","journal of neurophysiology",2018,402,180,189,1,9,1.39128190263093,0.00506489395388598
"physiology scie","journal of neurophysiology",2019,350,153,203,1,10,1.25276296849537,1.00506489395389
"physiology scie","journal of neurophysiology",2020,326,130,228,1,11,1.18172719537862,2.00506489395389
"physiology scie","journal of neurophysiology",2021,308,97,219,1,12,1.12492959698548,3.00506489395389
"physiology scie","journal of neurophysiology",2022,242,65,174,1,13,0.883767540168595,4.00506489395389
"physiology scie","journal of neurophysiology",2023,231,62,165,1,14,0.837247524533702,5.00506489395389
"physiology scie","journal of neurophysiology",2024,237,63,164,1,15,0.86288995514704,6.00506489395389
"physiology scie","journal of neurophysiology",2025,291,61,214,1,16,1.0681530811834,7.00506489395389
"physiology scie","journal of neurophysiology",2026,27,5,20,1,17,-1.30933331998376,8.00506489395389
"physiology scie","journal of physiological anthropology",2010,21,6,2,0,0,-1.56064774826467,-7.99493510604611
"physiology scie","journal of physiological anthropology",2011,29,13,1,0,0,-1.23787435600162,-6.99493510604611
"physiology scie","journal of physiological anthropology",2012,23,7,4,0,0,-1.46967597005894,-5.99493510604611
"physiology scie","journal of physiological anthropology",2013,22,7,3,0,0,-1.51412773262978,-4.99493510604611
"physiology scie","journal of physiological anthropology",2014,33,14,1,0,0,-1.10866262452161,-3.99493510604611
"physiology scie","journal of physiological anthropology",2015,35,14,2,0,0,-1.04982212449868,-2.99493510604611
"physiology scie","journal of physiological anthropology",2016,31,12,2,0,0,-1.17118298150295,-1.99493510604611
"physiology scie","journal of physiological anthropology",2017,32,10,7,0,0,-1.13943428318836,-0.994935106046114
"physiology scie","journal of physiological anthropology",2018,25,11,4,0,0,-1.38629436111989,0.00506489395388598
"physiology scie","journal of physiological anthropology",2019,12,5,1,0,0,-2.12026353620009,1.00506489395389
"physiology scie","journal of physiological anthropology",2020,35,10,3,0,0,-1.04982212449868,2.00506489395389
"physiology scie","journal of physiological anthropology",2021,17,4,4,0,0,-1.77195684193188,3.00506489395389
"physiology scie","journal of physiological anthropology",2022,34,12,9,0,0,-1.07880966137193,4.00506489395389
